BB1300SC2,RETNGOOD,D32HG2LA511895,2387267863,0,880211,5/8/2014,gdqelp,,,,,
BB1300SC2,RETNGOOD,D32HD1PB410043,2285464547,0,880211,5/8/2014,hxdvti,,,,,
BB1300SC2,RETNGOOD,D32BE1QL111165,2112720889,0,880211,5/8/2014,quqrnm,,,,,
BB1300SC2,RETNGOOD,D32BC1FJ611138,2050218193,0,880211,5/8/2014,bgoxfk,,,,,
BB1300SC2,RETNGOOD,D32BA1BK110448,2349763868,0,880211,5/8/2014,xyuezj,,,,,
BB1300SC2,RETNGOOD,D32HD1MV411488,2267887400,0,880211,5/8/2014,sgseec,,,,,
BB1300SC2,RETNGOOD,D32BF1TC210910,2142718937,0,880211,5/8/2014,rzrxpg,,,,,
BB1300SC2,RETNGOOD,D32HD1JE411635,2391059801,0,880211,5/8/2014,fnhoox,,,,,
BB1300SC2,RETNGOOD,D32HF2BX510248,2175044359,0,880211,5/8/2014,dvzqoi,,,,,
BB1300SC2,RETNGOOD,D32HG2KU510129,2516339971,0,880211,5/8/2014,xfniut,,,,,
BB1300SC2,RETNGOOD,D32HF2BJ512265,2152067399,0,880211,5/8/2014,kfqorl,,,,,
BB1300SC2,RETNGOOD,D32HF2DG410673,2109655841,0,880211,5/8/2014,pymoyv,,,,,
BB1300SC2,RETNGOOD,G33DD3RR000278,3079740761,0,880211,5/8/2014,xygaqw,,,,,
BB1300SC2,RETNGOOD,G33DD3RR001496,3079748913,0,880211,5/8/2014,hdyiqu,,,,,
BB1300SC2,RETNGOOD,G33DD3RR001641,3079747337,0,880211,5/8/2014,cseque,,,,,
BB1300SC2,RETNGOOD,G33DD3RR003942,3079857839,0,880211,5/8/2014,rqjxbs,,,,,
BB1300SC2,RETNGOOD,G33DD3RR001516,3079749028,0,880211,5/8/2014,wuddzt,,,,,
BB1300SC2,RETNGOOD,G33DD3RR003977,3079858654,0,880211,5/8/2014,dqnplt,,,,,
BB1300SC2,RETNGOOD,G33DD3RR004033,3079859165,0,880211,5/8/2014,lfhkho,,,,,
BB1300SC2,RETNGOOD,G33DD3RR004041,3079856146,0,880211,5/8/2014,ztngay,,,,,
BB1300SC2,RETNGOOD,G33DD3RR001593,3079747444,0,880211,5/8/2014,tnlarr,,,,,
BB1300SC2,RETNGOOD,G33DD3RR001483,3079747204,0,880211,5/8/2014,jnjuvl,,,,,
BB1300SC2,RETNGOOD,G33DD3RR001253,3079748657,0,880211,5/8/2014,ghkyui,,,,,
BB1300SC2,RETNGOOD,G33DD3RR003961,3079858175,0,880211,5/8/2014,gvvqrs,,,,,
BB1300SC2,RETNGOOD,G33DD3RR003948,3079858258,0,880211,5/8/2014,jclpgi,,,,,
BB1300SC2,RETNGOOD,G33DD3RR001511,3079748954,0,880211,5/8/2014,fsvtge,,,,,
BB1300SC2,RETNGOOD,G33DD3RR000073,3079741066,0,880211,5/8/2014,uzesge,,,,,
BB1300SC2,RETNGOOD,G33DD3RR003972,3079858225,0,880211,5/8/2014,clsxzl,,,,,
BB1300SC2,RETNGOOD,G33DD3RR000399,3079740811,0,880211,5/8/2014,homdxm,,,,,
BB1300SC2,RETNGOOD,G33DD3RR000384,3079740787,0,880211,5/8/2014,zepcts,,,,,
BB1300SC2,RETNGOOD,G33DD3RR003926,3079857904,0,880211,5/8/2014,izhzfl,,,,,
BB1300SC2,RETNGOOD,G33DD3RR000028,3079741132,0,880211,5/8/2014,xoiotn,,,,,
BB1300SC2,RETNGOOD,G33DD3RR001259,3079748699,0,880211,5/8/2014,lkgewn,,,,,
BB1300SC2,RETNGOOD,G33DD3RR001367,3079716589,0,880211,5/8/2014,crmhbn,,,,,
BB1300SC2,RETNGOOD,G33DD3RR001426,3079714840,0,880211,5/8/2014,jjfhae,,,,,
BB1300SC2,RETNGOOD,G33DD3RR000451,3079741413,0,880211,5/8/2014,bskdgn,,,,,
BB1300SC2,RETNGOOD,G33DD3RR001581,3079747535,0,880211,5/8/2014,wmixxg,,,,,
BB1300SC2,RETNGOOD,G27DH9LF002622,2050586615,0,880211,5/8/2014,anpjqd,,,,,
BB1300SC2,RETNGOOD,A20GB8MQ320610,3044736597,0,880211,5/8/2014,vivziy,,,,,
BB1300SC2,RETNGOOD,A20LD9GC110490,2400920092,0,880211,5/8/2014,jrdxyc,,,,,
BB1300SC2,RETNGOOD,A20LB8QC122120,3031064276,0,880211,5/8/2014,bypgju,,,,,
BB1300SC2,RETNGOOD,A20LE9KD122487,2404927119,0,880211,5/8/2014,wmyidd,,,,,
BB1300SC2,RETNGOOD,A20GD9DE410742,2444533158,0,880211,5/8/2014,qzsvav,,,,,
BB1300SC2,RETNGOOD,A20LF0AX120774,2198391274,0,880211,5/8/2014,xrystd,,,,,
BB1300SC2,RETNGOOD,A20LE9QW110896,2432709836,0,880211,5/8/2014,emvbyu,,,,,
BB1300SC2,RETNGOOD,D07HK1BW111607,2068111166,0,880211,5/8/2014,zmkceu,,,,,
BB1300SC2,RETNGOOD,G27DC9BP001623,2410144816,0,880211,5/8/2014,fpsrfs,,,,,
BB1300SC2,RETNGOOD,B12AC8JP521499,2452213016,0,880211,5/8/2014,fxddut,,,,,
BB1300SC2,RETNGOOD,B12AD9HP310334,2214931459,0,880211,5/8/2014,wbqnpv,,,,,
BB1300SC2,RETNGOOD,B12AD9FB320630,2531845895,0,880211,5/8/2014,ujvsvp,,,,,
BB1300SC2,RETNGOOD,B12AE9PQ630948,2508303647,0,880211,5/8/2014,bjupmg,,,,,
BB1300SC2,RETNGOOD,B12AE9RR330844,2433737158,0,880211,5/8/2014,gtvbax,,,,,
BB1300SC2,RETNGOOD,B12AE9PB610666,2449918404,0,880211,5/8/2014,lzizhv,,,,,
BB1300SC2,RETNGOOD,B12AB8DH521280,2450520859,0,880211,5/8/2014,rgxiaz,,,,,
BB1300SC2,RETNGOOD,B12AE0AU310714,2227953243,0,880211,5/8/2014,iqutfp,,,,,
BB1300SC2,RETNGOOD,B12AE0JM311447,2205278050,0,880211,5/8/2014,bekqzp,,,,,
BB1300SC2,RETNGOOD,B12AB8EF311416,2422860557,0,880211,5/8/2014,hmdbzx,,,,,
BB1300SC2,RETNGOOD,B12AE0CN320232,2525231045,0,880211,5/8/2014,mkmmac,,,,,
BB1300SC2,RETNGOOD,B12AE9RY311127,2464457361,0,880211,5/8/2014,vvcxrx,,,,,
BB1300SC2,RETNGOOD,B12AE0AG310082,2209994397,0,880211,5/8/2014,fjlbrp,,,,,
BB1300SC2,RETNGOOD,B12AD9FE320544,2391949647,0,880211,5/8/2014,omjwvh,,,,,
BB1300SC2,RETNGOOD,A10MC9JA330199,1859222463,0,880211,5/8/2014,rcozne,,,,,
BB1300SC2,RETNGOOD,A10LD9NY120251,1765190861,0,880211,5/8/2014,mzzuxi,,,,,
BB1300SC2,RETNGOOD,A10GC8TF621889,1899444861,0,880211,5/8/2014,oolqfi,,,,,
BB1300SC2,RETNGOOD,A10MC9GA363496,1738238615,0,880211,5/8/2014,ltphac,,,,,
BB1300SC2,RETNGOOD,B10AJ8JJ120114,1767686635,0,880211,5/8/2014,gfehfv,,,,,
BB1300SC2,RETNGOOD,B10AE7HK211796,1997221716,0,880211,5/8/2014,wrtuxl,,,,,
BB1300SC2,RETNGOOD,B10AH8EE121123,1756333959,0,880211,5/8/2014,moxvqh,,,,,
BB1300SC2,RETNGOOD,B10AE7HA120679,1879647673,0,880211,5/8/2014,ndjryh,,,,,
BB1300SC2,RETNGOOD,B10AF7QR121511,2925035681,0,880211,5/8/2014,tndlxl,,,,,
BB1300SC2,RETNGOOD,B10AG8BL110472,2723681967,0,880211,5/8/2014,lsvbvr,,,,,
BB1300SC2,RETNGOOD,B10AJ8GG120335,2936887062,0,880211,5/8/2014,mqmpxd,,,,,
BB1300SC2,RETNGOOD,B10AJ8HY110093,2903791065,0,880211,5/8/2014,jidian,,,,,
BB1300SC2,RETNGOOD,B10AH8CN121167,2991302189,0,880211,5/8/2014,vqpnvy,,,,,
BB1300SC2,RETNGOOD,B10AE7KN220061,2761344239,0,880211,5/8/2014,anypws,,,,,
BB1300SC2,RETNGOOD,B10AC6TE120485,2716101478,0,880211,5/8/2014,mfbosx,,,,,
BB1300SC2,RETNGOOD,B10AF7PK211198,2717870865,0,880211,5/8/2014,wgnccp,,,,,
BB1300SC2,RETNGOOD,B10AE7HK210944,2983040177,0,880211,5/8/2014,dhvhdc,,,,,
BB1300SC2,RETNGOOD,B10AH8DY220319,3010751166,0,880211,5/8/2014,ropxaf,,,,,
BB1300SC2,RETNGOOD,A10LF1JU110810,1855918833,0,880211,5/8/2014,xmnrfg,,,,,
BB1300SC2,RETNGOOD,A10LF2NV111124,1981780487,0,880211,5/8/2014,hjtvjy,,,,,
BB1300SC2,RETNGOOD,A10LF1CA113065,1996283618,0,880211,5/8/2014,pkwsff,,,,,
BB1300SC2,RETNGOOD,A10GA7QG130635,1734609991,0,880211,5/8/2014,krlfju,,,,,
BB1300SC2,RETNGOOD,A10ME0PR354528,1965750886,0,880211,5/8/2014,tpkxmt,,,,,
BB1300SC2,RETNGOOD,A10GC9FJ630078,1904817788,0,880211,5/8/2014,csitql,,,,,
BB1300SC2,RETNGOOD,B10AE7HD130618,1949140428,0,880211,5/8/2014,suhhqm,,,,,
BB1300SC2,RETNGOOD,B10AC7BC130746,1944191152,0,880211,5/8/2014,fsdxjq,,,,,
BB1300SC2,RETNGOOD,B10AE7LU131616,1913729073,0,880211,5/8/2014,xwjkcn,,,,,
BB1300SC2,RETNGOOD,A10GC9GU110340,1919578599,0,880211,5/8/2014,tnkqnj,,,,,
BB1300SC2,RETNGOOD,A10MD0DV343532,1879779724,0,880211,5/8/2014,mnystx,,,,,
BB1300SC2,RETNGOOD,A10GC9JU522053,1881090409,0,880211,5/8/2014,vmqsgj,,,,,
BB1300SC2,RETNGOOD,A10GA8CV130818,1709027948,0,880211,5/8/2014,gffkyr,,,,,
BB1300SC2,RETNGOOD,B10AG7RF120478,3025659628,0,880211,5/8/2014,vxgobk,,,,,
BB1300SC2,RETNGOOD,A10GC9GJ522380,1841561945,0,880211,5/8/2014,rhdiia,,,,,
BB1300SC2,RETNGOOD,A10GB8JH422584,1957174285,0,880211,5/8/2014,jtlgog,,,,,
BB1300SC2,RETNGOOD,B10AC7BE111032,1928262276,0,880211,5/8/2014,hatkzf,,,,,
BB1300SC2,RETNGOOD,B10AF7QR111065,1841470782,0,880211,5/8/2014,eeqaba,,,,,
BB1300SC2,RETNGOOD,B10AC7BY230491,2956370460,0,880211,5/8/2014,ghddan,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000060,G34DH4CK000060,0,880211,5/8/2014,qjqjin,,,,,
BB1300SC2,RETNGOOD,G34DH4CH002525,G34DH4CH002525,0,880211,5/8/2014,muumel,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004875,G34DH4CJ004875,0,880211,5/8/2014,nfjqwx,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ003896,G34DH4CJ003896,0,880211,5/8/2014,nkcthe,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004265,G34DH4CJ004265,0,880211,5/8/2014,robgkl,,,,,
BB1300SC2,RETNGOOD,G34DH4CH002526,G34DH4CH002526,0,880211,5/8/2014,vvzwnm,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000032,G34DH4CK000032,0,880211,5/8/2014,zivohk,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004693,G34DH4CJ004693,0,880211,5/8/2014,mnqgqm,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000046,G34DH4CK000046,0,880211,5/8/2014,itucyy,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000051,G34DH4CK000051,0,880211,5/8/2014,fexnmr,,,,,
BB1300SC2,RETNGOOD,G34DH4CH002532,G34DH4CH002532,0,880211,5/8/2014,uwpkbz,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004618,G34DH4CJ004618,0,880211,5/8/2014,bptbwt,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000190,G34DH4CK000190,0,880211,5/8/2014,ibmnug,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004633,G34DH4CJ004633,0,880211,5/8/2014,hxbylc,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ003710,G34DH4CJ003710,0,880211,5/8/2014,gyvxvq,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ000872,G34DH4CJ000872,0,880211,5/8/2014,ituexk,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004862,G34DH4CJ004862,0,880211,5/8/2014,ffrqdv,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000001,G34DH4CK000001,0,880211,5/8/2014,vpnpxg,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004806,G34DH4CJ004806,0,880211,5/8/2014,jyunnk,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000065,G34DH4CK000065,0,880211,5/8/2014,ddbgtl,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000024,G34DH4CK000024,0,880211,5/8/2014,rmvbcg,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ003080,G34DH4CJ003080,0,880211,5/8/2014,fapfzm,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004797,G34DH4CJ004797,0,880211,5/8/2014,ynuefp,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000050,G34DH4CK000050,0,880211,5/8/2014,roikyv,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000056,G34DH4CK000056,0,880211,5/8/2014,vynvsc,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004088,G34DH4CJ004088,0,880211,5/8/2014,rrnvgj,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000066,G34DH4CK000066,0,880211,5/8/2014,mjnqiz,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ001364,G34DH4CJ001364,0,880211,5/8/2014,vefour,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000042,G34DH4CK000042,0,880211,5/8/2014,jfofhg,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004455,G34DH4CJ004455,0,880211,5/8/2014,pcxgia,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004856,G34DH4CJ004856,0,880211,5/8/2014,zihcfd,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004631,G34DH4CJ004631,0,880211,5/8/2014,nixfvm,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ002970,G34DH4CJ002970,0,880211,5/8/2014,derptf,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004394,G34DH4CJ004394,0,880211,5/8/2014,eaoqyl,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004435,G34DH4CJ004435,0,880211,5/8/2014,hirsul,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004643,G34DH4CJ004643,0,880211,5/8/2014,tyikwp,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004638,G34DH4CJ004638,0,880211,5/8/2014,takatn,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ002618,G34DH4CJ002618,0,880211,5/8/2014,nrcfhs,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004666,G34DH4CJ004666,0,880211,5/8/2014,iknxrc,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004022,G34DH4CJ004022,0,880211,5/8/2014,gwjkzc,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004767,G34DH4CJ004767,0,880211,5/8/2014,tfripg,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004508,G34DH4CJ004508,0,880211,5/8/2014,hzwlvb,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004691,G34DH4CJ004691,0,880211,5/8/2014,sqenju,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004692,G34DH4CJ004692,0,880211,5/8/2014,kwdtmp,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004229,G34DH4CJ004229,0,880211,5/8/2014,hvwjxv,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ001418,G34DH4CJ001418,0,880211,5/8/2014,zdocxv,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ003608,G34DH4CJ003608,0,880211,5/8/2014,gekjfs,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004726,G34DH4CJ004726,0,880211,5/8/2014,fqbofx,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004840,G34DH4CJ004840,0,880211,5/8/2014,ouapwh,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000145,G34DH4CK000145,0,880211,5/8/2014,qfibyg,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000191,G34DH4CK000191,0,880211,5/8/2014,jdxibj,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000212,G34DH4CK000212,0,880211,5/8/2014,gkioas,,,,,
BB1300SC2,RETNGOOD,G34DH4CK000204,G34DH4CK000204,0,880211,5/8/2014,ebpapr,,,,,
BB1300SC2,RETNGOOD,G34DH4CD000236,G34DH4CD000236,0,880211,5/8/2014,azvoup,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004642,G34DH4CJ004642,0,880211,5/8/2014,dnjpac,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004640,G34DH4CJ004640,0,880211,5/8/2014,kqxjfe,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ003758,G34DH4CJ003758,0,880211,5/8/2014,jeweix,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ001720,G34DH4CJ001720,0,880211,5/8/2014,udvvju,,,,,
BB1300SC2,RETNGOOD,G34DH4CJ004397,G34DH4CJ004397,0,880211,5/8/2014,nfqmsw,,,,,
BB1300SC2,RETNDOA,G33DE3TE003841,3081748299,0,880211,5/8/2014,fmvqci,,,,,
BB1300SC2,RETNDOA,A20GB8NY330194,2288315043,0,880211,5/8/2014,xffjpv,,,,,
